datetime_local,datetime_UTC,level_cm,Q_Ls,asdn_perm
3/19/2022 23:00,2022-03-20T04:00:00Z,37.447728,8.093670183,3084
3/19/2022 23:15,2022-03-20T04:15:00Z,37.453824,8.105654225,3084
3/19/2022 23:30,2022-03-20T04:30:00Z,37.365432,7.933421849,3084
3/19/2022 23:45,2022-03-20T04:45:00Z,37.304472,7.816546336,3084
NA,2022-03-20T05:00:00Z,NA,NA,3084
3/20/2022 0:15,2022-03-20T05:15:00Z,37.249608,7.712671204,3084
3/20/2022 0:30,2022-03-20T05:30:00Z,37.225224,7.666900168,3084
3/20/2022 0:45,2022-03-20T05:45:00Z,37.12464,7.48063933,3084
3/20/2022 1:00,2022-03-20T06:00:00Z,37.027104,7.303879858,3084
3/20/2022 1:15,2022-03-20T06:15:00Z,37.045392,7.336736277,3084
3/20/2022 1:30,2022-03-20T06:30:00Z,36.993576,7.243983046,3084
3/20/2022 1:45,2022-03-20T06:45:00Z,36.97224,7.206094886,3084
3/20/2022 2:00,2022-03-20T07:00:00Z,36.905184,7.088163297,3084
3/20/2022 2:15,2022-03-20T07:15:00Z,36.889944,7.061601445,3084
3/20/2022 2:30,2022-03-20T07:30:00Z,36.8046,6.914485494,3084
3/20/2022 2:45,2022-03-20T07:45:00Z,36.731448,6.790563843,3084
3/20/2022 3:00,2022-03-20T08:00:00Z,36.731448,6.790563843,3084
3/20/2022 3:15,2022-03-20T08:15:00Z,36.649152,6.653517922,3084
3/20/2022 3:30,2022-03-20T08:30:00Z,36.618672,6.60338833,3084
3/20/2022 3:45,2022-03-20T08:45:00Z,36.615624,6.598393907,3084
3/20/2022 4:00,2022-03-20T09:00:00Z,36.527232,6.455010158,3084
3/20/2022 4:15,2022-03-20T09:15:00Z,36.487608,6.39163983,3084
3/20/2022 4:30,2022-03-20T09:30:00Z,36.46932,6.362579191,3084
3/20/2022 4:45,2022-03-20T09:45:00Z,36.414456,6.276101515,3084
3/20/2022 5:00,2022-03-20T10:00:00Z,36.383976,6.228511758,3084
3/20/2022 5:15,2022-03-20T10:15:00Z,36.368736,6.204837533,3084
3/20/2022 5:30,2022-03-20T10:30:00Z,36.31692,6.124943035,3084
3/20/2022 5:45,2022-03-20T10:45:00Z,36.249864,6.022909823,3084
3/20/2022 6:00,2022-03-20T11:00:00Z,36.246816,6.018308109,3084
3/20/2022 6:15,2022-03-20T11:15:00Z,36.191952,5.936010574,3084
3/20/2022 6:30,2022-03-20T11:30:00Z,36.16452,5.895238637,3084
3/20/2022 6:45,2022-03-20T11:45:00Z,36.127944,5.841263816,3084
3/20/2022 7:00,2022-03-20T12:00:00Z,36.100512,5.801071788,3084
3/20/2022 7:15,2022-03-20T12:15:00Z,36.039552,5.712636099,3084
3/20/2022 7:30,2022-03-20T12:30:00Z,35.945064,5.577930789,3084
3/20/2022 7:45,2022-03-20T12:45:00Z,35.993832,5.647098851,3084
3/20/2022 8:00,2022-03-20T13:00:00Z,35.954208,5.590842071,3084
3/20/2022 8:15,2022-03-20T13:15:00Z,35.932872,5.560757029,3084
3/20/2022 8:30,2022-03-20T13:30:00Z,35.902392,5.518028331,3084
3/20/2022 8:45,2022-03-20T13:45:00Z,35.972496,5.616744456,3084
3/20/2022 9:00,2022-03-20T14:00:00Z,35.954208,5.590842071,3084
3/20/2022 9:15,2022-03-20T14:15:00Z,35.978592,5.625402287,3084
3/20/2022 9:30,2022-03-20T14:30:00Z,36.048696,5.72582448,3084
3/20/2022 9:45,2022-03-20T14:45:00Z,36.097464,5.796621236,3084
3/20/2022 10:00,2022-03-20T15:00:00Z,36.109656,5.814441697,3084
3/20/2022 10:15,2022-03-20T15:15:00Z,36.252912,6.027514668,3084
3/20/2022 10:30,2022-03-20T15:30:00Z,36.304728,6.106277919,3084
3/20/2022 10:45,2022-03-20T15:45:00Z,36.356544,6.185955851,3084
3/20/2022 11:00,2022-03-20T16:00:00Z,36.511992,6.430571088,3084
3/20/2022 11:15,2022-03-20T16:15:00Z,36.618672,6.60338833,3084
3/20/2022 11:30,2022-03-20T16:30:00Z,36.74364,6.811079161,3084
3/20/2022 11:45,2022-03-20T16:45:00Z,36.89604,7.072215537,3084
3/20/2022 12:00,2022-03-20T17:00:00Z,36.917376,7.109476762,3084
3/20/2022 12:15,2022-03-20T17:15:00Z,37.06368,7.369724175,3084
3/20/2022 12:30,2022-03-20T17:30:00Z,37.20084,7.621371036,3084
3/20/2022 12:45,2022-03-20T17:45:00Z,37.283136,7.776003432,3084
3/20/2022 13:00,2022-03-20T18:00:00Z,37.380672,7.962882643,3084
3/20/2022 13:15,2022-03-20T18:15:00Z,37.392864,7.986521341,3084
3/20/2022 13:30,2022-03-20T18:30:00Z,37.45992,8.117654057,3084
3/20/2022 13:45,2022-03-20T18:45:00Z,37.499544,8.196039098,3084
3/20/2022 14:00,2022-03-20T19:00:00Z,37.5666,8.330226329,3084
3/20/2022 14:15,2022-03-20T19:15:00Z,37.572696,8.342521577,3084
3/20/2022 14:30,2022-03-20T19:30:00Z,37.603176,8.404240417,3084
3/20/2022 14:45,2022-03-20T19:45:00Z,37.560504,8.31794721,3084
3/20/2022 15:00,2022-03-20T20:00:00Z,37.621464,8.44146647,3084
3/20/2022 15:15,2022-03-20T20:15:00Z,37.557456,8.311813694,3084
3/20/2022 15:30,2022-03-20T20:30:00Z,37.590984,8.379504287,3084
3/20/2022 15:45,2022-03-20T20:45:00Z,37.594032,8.385682237,3084
3/20/2022 16:00,2022-03-20T21:00:00Z,37.563552,8.324084754,3084
3/20/2022 16:15,2022-03-20T21:15:00Z,37.53612,8.268991665,3084
3/20/2022 16:30,2022-03-20T21:30:00Z,37.548312,8.293437289,3084
3/20/2022 16:45,2022-03-20T21:45:00Z,37.530024,8.256792918,3084
3/20/2022 17:00,2022-03-20T22:00:00Z,37.472112,8.141701162,3084
3/20/2022 17:15,2022-03-20T22:15:00Z,37.517832,8.232443462,3084
3/20/2022 17:30,2022-03-20T22:30:00Z,37.453824,8.105654225,3084
3/20/2022 17:45,2022-03-20T22:45:00Z,37.377624,7.956982707,3084
3/20/2022 18:00,2022-03-20T23:00:00Z,37.386768,7.974694197,3084
3/20/2022 18:15,2022-03-20T23:15:00Z,37.365432,7.933421849,3084
3/20/2022 18:30,2022-03-20T23:30:00Z,37.334952,7.874791119,3084
3/20/2022 18:45,2022-03-20T23:45:00Z,37.30752,7.82235351,3084
3/20/2022 19:00,2022-03-21T00:00:00Z,37.258752,7.729897938,3084
3/20/2022 19:15,2022-03-21T00:15:00Z,37.234368,7.684035898,3084
3/20/2022 19:30,2022-03-21T00:30:00Z,37.15512,7.536652022,3084
3/20/2022 19:45,2022-03-21T00:45:00Z,37.112448,7.458338196,3084
3/20/2022 20:00,2022-03-21T01:00:00Z,37.051488,7.347717612,3084
3/20/2022 20:15,2022-03-21T01:15:00Z,37.008816,7.271154459,3084
3/20/2022 20:30,2022-03-21T01:30:00Z,37.005768,7.265712931,3084
3/20/2022 20:45,2022-03-21T01:45:00Z,36.920424,7.114814032,3084
3/20/2022 21:00,2022-03-21T02:00:00Z,36.801552,6.909282185,3084
3/20/2022 21:15,2022-03-21T02:15:00Z,36.783264,6.878135447,3084
3/20/2022 21:30,2022-03-21T02:30:00Z,36.731448,6.790563843,3084
3/20/2022 21:45,2022-03-21T02:45:00Z,36.710112,6.754794335,3084
3/20/2022 22:00,2022-03-21T03:00:00Z,36.661344,6.673664402,3084
3/20/2022 22:15,2022-03-21T03:15:00Z,36.569904,6.523879911,3084
3/20/2022 22:30,2022-03-21T03:30:00Z,36.54552,6.484446131,3084
3/20/2022 22:45,2022-03-21T03:45:00Z,36.4998,6.411079159,3084
3/20/2022 23:00,2022-03-21T04:00:00Z,36.43884,6.314406035,3084
3/20/2022 23:15,2022-03-21T04:15:00Z,36.365688,6.20011231,3084
3/20/2022 23:30,2022-03-21T04:30:00Z,36.30168,6.101619557,3084
3/20/2022 23:45,2022-03-21T04:45:00Z,36.310824,6.11560414,3084
NA,2022-03-21T05:00:00Z,NA,NA,3084
3/21/2022 0:15,2022-03-21T05:15:00Z,36.195,5.940556245,3084
3/21/2022 0:30,2022-03-21T05:30:00Z,36.146232,5.868195997,3084
3/21/2022 0:45,2022-03-21T05:45:00Z,36.08832,5.783287807,3084
3/21/2022 1:00,2022-03-21T06:00:00Z,36.063936,5.747865342,3084
3/21/2022 1:15,2022-03-21T06:15:00Z,35.990784,5.64275359,3084
3/21/2022 1:30,2022-03-21T06:30:00Z,35.93592,5.565046051,3084
3/21/2022 1:45,2022-03-21T06:45:00Z,35.865816,5.467139778,3084
3/21/2022 2:00,2022-03-21T07:00:00Z,35.881056,5.488292357,3084
3/21/2022 2:15,2022-03-21T07:15:00Z,35.817048,5.399938231,3084
3/21/2022 2:30,2022-03-21T07:30:00Z,35.780472,5.350020561,3084
3/21/2022 2:45,2022-03-21T07:45:00Z,35.728656,5.280006874,3084
3/21/2022 3:00,2022-03-21T08:00:00Z,35.685984,5.222962086,3084
3/21/2022 3:15,2022-03-21T08:15:00Z,35.658552,5.186580718,3084
3/21/2022 3:30,2022-03-21T08:30:00Z,35.61588,5.130435668,3084
3/21/2022 3:45,2022-03-21T08:45:00Z,35.579304,5.082742547,3084
3/21/2022 4:00,2022-03-21T09:00:00Z,35.557968,5.055104152,3084
3/21/2022 4:15,2022-03-21T09:15:00Z,35.52444,5.011942572,3084
3/21/2022 4:30,2022-03-21T09:30:00Z,35.475672,4.949747536,3084
3/21/2022 4:45,2022-03-21T09:45:00Z,35.457384,4.926602089,3084
3/21/2022 5:00,2022-03-21T10:00:00Z,35.423856,4.884418817,3084
3/21/2022 5:15,2022-03-21T10:15:00Z,35.393376,4.846349655,3084
3/21/2022 5:30,2022-03-21T10:30:00Z,35.368992,4.816084694,3084
3/21/2022 5:45,2022-03-21T10:45:00Z,35.314128,4.74860272,3084
3/21/2022 6:00,2022-03-21T11:00:00Z,35.298888,4.730007699,3084
3/21/2022 6:15,2022-03-21T11:15:00Z,35.237928,4.656273965,3084
3/21/2022 6:30,2022-03-21T11:30:00Z,35.23488,4.652614282,3084
3/21/2022 6:45,2022-03-21T11:45:00Z,35.237928,4.656273965,3084
3/21/2022 7:00,2022-03-21T12:00:00Z,35.183064,4.590790088,3084
3/21/2022 7:15,2022-03-21T12:15:00Z,35.125152,4.522558604,3084
3/21/2022 7:30,2022-03-21T12:30:00Z,35.146488,4.547590781,3084
3/21/2022 7:45,2022-03-21T12:45:00Z,35.085528,4.476395419,3084
3/21/2022 8:00,2022-03-21T13:00:00Z,35.103816,4.497649132,3084
3/21/2022 8:15,2022-03-21T13:15:00Z,35.06724,4.455231138,3084
3/21/2022 8:30,2022-03-21T13:30:00Z,35.106864,4.501200136,3084
3/21/2022 8:45,2022-03-21T13:45:00Z,35.137344,4.536847647,3084
3/21/2022 9:00,2022-03-21T14:00:00Z,35.149536,4.551176854,3084
3/21/2022 9:15,2022-03-21T14:15:00Z,35.210496,4.623428847,3084
3/21/2022 9:30,2022-03-21T14:30:00Z,35.23488,4.652614282,3084
3/21/2022 9:45,2022-03-21T14:45:00Z,35.350704,4.793496482,3084
3/21/2022 10:00,2022-03-21T15:00:00Z,35.38728,4.838767589,3084
NA,2022-03-21T15:15:00Z,NA,NA,3084
3/21/2022 10:30,2022-03-21T15:30:00Z,35.603688,5.114493895,3084
3/21/2022 10:45,2022-03-21T15:45:00Z,35.670744,5.202722276,3084
3/21/2022 11:00,2022-03-21T16:00:00Z,35.801808,5.37908905,3084
3/21/2022 11:15,2022-03-21T16:15:00Z,35.893248,5.505266831,3084
3/21/2022 11:30,2022-03-21T16:30:00Z,36.033456,5.703858871,3084
3/21/2022 11:45,2022-03-21T16:45:00Z,36.143184,5.86369964,3084
3/21/2022 12:00,2022-03-21T17:00:00Z,36.24072,6.009114068,3084
3/21/2022 12:15,2022-03-21T17:15:00Z,36.365688,6.20011231,3084
3/21/2022 12:30,2022-03-21T17:30:00Z,36.429696,6.300017527,3084
3/21/2022 12:45,2022-03-21T17:45:00Z,36.585144,6.548634267,3084
3/21/2022 13:00,2022-03-21T18:00:00Z,36.658296,6.668622699,3084
3/21/2022 13:15,2022-03-21T18:15:00Z,36.746688,6.816216601,3084
3/21/2022 13:30,2022-03-21T18:30:00Z,36.862512,7.014013267,3084
3/21/2022 13:45,2022-03-21T18:45:00Z,36.828984,6.956237676,3084
3/21/2022 14:00,2022-03-21T19:00:00Z,36.810696,6.924902575,3084
3/21/2022 14:15,2022-03-21T19:15:00Z,36.886896,7.056299718,3084
3/21/2022 14:30,2022-03-21T19:30:00Z,36.923472,7.120154868,3084
3/21/2022 14:45,2022-03-21T19:45:00Z,36.929568,7.130847245,3084
3/21/2022 15:00,2022-03-21T20:00:00Z,36.920424,7.114814032,3084
3/21/2022 15:15,2022-03-21T20:15:00Z,36.908232,7.093486325,3084
3/21/2022 15:30,2022-03-21T20:30:00Z,36.923472,7.120154868,3084
3/21/2022 15:45,2022-03-21T20:45:00Z,36.923472,7.120154868,3084
3/21/2022 16:00,2022-03-21T21:00:00Z,36.935664,7.14155391,3084
3/21/2022 16:15,2022-03-21T21:15:00Z,36.874704,7.035128216,3084
3/21/2022 16:30,2022-03-21T21:30:00Z,36.920424,7.114814032,3084
3/21/2022 16:45,2022-03-21T21:45:00Z,36.905184,7.088163297,3084
3/21/2022 17:00,2022-03-21T22:00:00Z,36.877752,7.040415784,3084
3/21/2022 17:15,2022-03-21T22:15:00Z,36.862512,7.014013267,3084
3/21/2022 17:30,2022-03-21T22:30:00Z,36.874704,7.035128216,3084
3/21/2022 17:45,2022-03-21T22:45:00Z,36.847272,6.987698906,3084
3/21/2022 18:00,2022-03-21T23:00:00Z,36.83508,6.966710716,3084
3/21/2022 18:15,2022-03-21T23:15:00Z,36.838128,6.971952497,3084
3/21/2022 18:30,2022-03-21T23:30:00Z,36.801552,6.909282185,3084
3/21/2022 18:45,2022-03-21T23:45:00Z,36.764976,6.847113732,3084
3/21/2022 19:00,2022-03-22T00:00:00Z,36.77412,6.862608989,3084
3/21/2022 19:15,2022-03-22T00:15:00Z,36.734496,6.79568751,3084
3/21/2022 19:30,2022-03-22T00:30:00Z,36.700968,6.739515949,3084
3/21/2022 19:45,2022-03-22T00:45:00Z,36.71316,6.759893976,3084
3/21/2022 20:00,2022-03-22T01:00:00Z,36.6522,6.658549461,3084
3/21/2022 20:15,2022-03-22T01:15:00Z,36.60648,6.583430802,3084
3/21/2022 20:30,2022-03-22T01:30:00Z,36.54552,6.484446131,3084
3/21/2022 20:45,2022-03-22T01:45:00Z,36.508944,6.425693167,3084
3/21/2022 21:00,2022-03-22T02:00:00Z,36.48456,6.386788203,3084
3/21/2022 21:15,2022-03-22T02:15:00Z,36.435792,6.309606619,3084
3/21/2022 21:30,2022-03-22T02:30:00Z,36.405312,6.261790724,3084
3/21/2022 21:45,2022-03-22T02:45:00Z,36.374832,6.214297596,3084
3/21/2022 22:00,2022-03-22T03:00:00Z,36.3474,6.171828165,3084
3/21/2022 22:15,2022-03-22T03:15:00Z,36.30168,6.101619557,3084
3/21/2022 22:30,2022-03-22T03:30:00Z,36.25596,6.032122646,3084
3/21/2022 22:45,2022-03-22T03:45:00Z,36.252912,6.027514668,3084
3/21/2022 23:00,2022-03-22T04:00:00Z,36.182808,5.922392132,3084
3/21/2022 23:15,2022-03-22T04:15:00Z,36.188904,5.931468,3084
3/21/2022 23:30,2022-03-22T04:30:00Z,36.161472,5.890723842,3084
3/21/2022 23:45,2022-03-22T04:45:00Z,36.124896,5.83678583,3084
NA,2022-03-22T05:00:00Z,NA,NA,3084
3/22/2022 0:15,2022-03-22T05:15:00Z,36.063936,5.747865342,3084
3/22/2022 0:30,2022-03-22T05:30:00Z,36.051744,5.730226625,3084
3/22/2022 0:45,2022-03-22T05:45:00Z,36.015168,5.677599155,3084
3/22/2022 1:00,2022-03-22T06:00:00Z,36.002976,5.660152508,3084
3/22/2022 1:15,2022-03-22T06:15:00Z,35.972496,5.616744456,3084
3/22/2022 1:30,2022-03-22T06:30:00Z,35.93592,5.565046051,3084
3/22/2022 1:45,2022-03-22T06:45:00Z,35.887152,5.496773763,3084
3/22/2022 2:00,2022-03-22T07:00:00Z,35.853624,5.450269987,3084
3/22/2022 2:15,2022-03-22T07:15:00Z,35.84448,5.437648063,3084
3/22/2022 2:30,2022-03-22T07:30:00Z,35.801808,5.37908905,3084
3/22/2022 2:45,2022-03-22T07:45:00Z,35.780472,5.350020561,3084
3/22/2022 3:00,2022-03-22T08:00:00Z,35.774376,5.341740997,3084
3/22/2022 3:15,2022-03-22T08:15:00Z,35.710368,5.255491565,3084
3/22/2022 3:30,2022-03-22T08:30:00Z,35.719512,5.267736527,3084
3/22/2022 3:45,2022-03-22T08:45:00Z,35.704272,5.247342337,3084
3/22/2022 4:00,2022-03-22T09:00:00Z,35.682936,5.218908527,3084
3/22/2022 4:15,2022-03-22T09:15:00Z,35.667696,5.198682701,3084
3/22/2022 4:30,2022-03-22T09:30:00Z,35.63112,5.150425064,3084
3/22/2022 4:45,2022-03-22T09:45:00Z,35.634168,5.154431251,3084
3/22/2022 5:00,2022-03-22T10:00:00Z,35.609784,5.122459262,3084
3/22/2022 5:15,2022-03-22T10:15:00Z,35.567112,5.066932757,3084
3/22/2022 5:30,2022-03-22T10:30:00Z,35.55492,5.051166748,3084
3/22/2022 5:45,2022-03-22T10:45:00Z,35.551872,5.047232075,3084
3/22/2022 6:00,2022-03-22T11:00:00Z,35.512248,4.996328962,3084
3/22/2022 6:15,2022-03-22T11:15:00Z,35.506152,4.988538402,3084
3/22/2022 6:30,2022-03-22T11:30:00Z,35.518344,5.004130347,3084
3/22/2022 6:45,2022-03-22T11:45:00Z,35.49396,4.972989709,3084
3/22/2022 7:00,2022-03-22T12:00:00Z,35.472624,4.945883254,3084
3/22/2022 7:15,2022-03-22T12:15:00Z,35.475672,4.949747536,3084
3/22/2022 7:30,2022-03-22T12:30:00Z,35.454336,4.922753894,3084
3/22/2022 7:45,2022-03-22T12:45:00Z,35.454336,4.922753894,3084
3/22/2022 8:00,2022-03-22T13:00:00Z,35.439096,4.903553015,3084
3/22/2022 8:15,2022-03-22T13:15:00Z,35.469576,4.942021657,3084
3/22/2022 8:30,2022-03-22T13:30:00Z,35.484816,4.96135651,3084
3/22/2022 8:45,2022-03-22T13:45:00Z,35.5092,4.992432329,3084
3/22/2022 9:00,2022-03-22T14:00:00Z,35.530536,5.01976565,3084
3/22/2022 9:15,2022-03-22T14:15:00Z,35.579304,5.082742547,3084
3/22/2022 9:30,2022-03-22T14:30:00Z,35.609784,5.122459262,3084
3/22/2022 9:45,2022-03-22T14:45:00Z,35.637216,5.158440211,3084
3/22/2022 10:00,2022-03-22T15:00:00Z,35.673792,5.206764645,3084
3/22/2022 10:15,2022-03-22T15:15:00Z,35.743896,5.300513989,3084
3/22/2022 10:30,2022-03-22T15:30:00Z,35.838384,5.429247906,3084
3/22/2022 10:45,2022-03-22T15:45:00Z,35.87496,5.479822601,3084
3/22/2022 11:00,2022-03-22T16:00:00Z,36.01212,5.673233012,3084
3/22/2022 11:15,2022-03-22T16:15:00Z,36.094416,5.792173723,3084
3/22/2022 11:30,2022-03-22T16:30:00Z,36.155376,5.881703485,3084
3/22/2022 11:45,2022-03-22T16:45:00Z,36.195,5.940556245,3084
3/22/2022 12:00,2022-03-22T17:00:00Z,36.249864,6.022909823,3084
3/22/2022 12:15,2022-03-22T17:15:00Z,36.335208,6.153035922,3084
3/22/2022 12:30,2022-03-22T17:30:00Z,36.420552,6.285658206,3084
3/22/2022 12:45,2022-03-22T17:45:00Z,36.460176,6.348093017,3084
3/22/2022 13:00,2022-03-22T18:00:00Z,36.502848,6.415947205,3084
3/22/2022 13:15,2022-03-22T18:15:00Z,36.511992,6.430571088,3084
3/22/2022 13:30,2022-03-22T18:30:00Z,36.521136,6.445224628,3084
3/22/2022 13:45,2022-03-22T18:45:00Z,36.569904,6.523879911,3084
3/22/2022 14:00,2022-03-22T19:00:00Z,36.56076,6.509067303,3084
3/22/2022 14:15,2022-03-22T19:15:00Z,36.576,6.533771642,3084
3/22/2022 14:30,2022-03-22T19:30:00Z,36.624768,6.613387272,3084
3/22/2022 14:45,2022-03-22T19:45:00Z,36.600384,6.573472183,3084
3/22/2022 15:00,2022-03-22T20:00:00Z,36.597336,6.568497903,3084
3/22/2022 15:15,2022-03-22T20:15:00Z,36.597336,6.568497903,3084
3/22/2022 15:30,2022-03-22T20:30:00Z,36.557712,6.504136423,3084
3/22/2022 15:45,2022-03-22T20:45:00Z,36.554664,6.499208868,3084
3/22/2022 16:00,2022-03-22T21:00:00Z,36.603432,6.578449815,3084
3/22/2022 16:15,2022-03-22T21:15:00Z,36.594288,6.563526974,3084
3/22/2022 16:30,2022-03-22T21:30:00Z,36.603432,6.578449815,3084
3/22/2022 16:45,2022-03-22T21:45:00Z,36.63696,6.633425588,3084
3/22/2022 17:00,2022-03-22T22:00:00Z,36.609528,6.588415145,3084
3/22/2022 17:15,2022-03-22T22:15:00Z,36.630864,6.623399686,3084
3/22/2022 17:30,2022-03-22T22:30:00Z,36.56076,6.509067303,3084
3/22/2022 17:45,2022-03-22T22:45:00Z,36.618672,6.60338833,3084
3/22/2022 18:00,2022-03-22T23:00:00Z,36.569904,6.523879911,3084
3/22/2022 18:15,2022-03-22T23:15:00Z,36.572952,6.528824109,3084
3/22/2022 18:30,2022-03-22T23:30:00Z,36.572952,6.528824109,3084
3/22/2022 18:45,2022-03-22T23:45:00Z,36.579048,6.538722511,3084
3/22/2022 19:00,2022-03-23T00:00:00Z,36.533328,6.464808908,3084
3/22/2022 19:15,2022-03-23T00:15:00Z,36.527232,6.455010158,3084
3/22/2022 19:30,2022-03-23T00:30:00Z,36.487608,6.39163983,3084
3/22/2022 19:45,2022-03-23T00:45:00Z,36.487608,6.39163983,3084
3/22/2022 20:00,2022-03-23T01:00:00Z,36.502848,6.415947205,3084
3/22/2022 20:15,2022-03-23T01:15:00Z,36.478464,6.377094778,3084
3/22/2022 20:30,2022-03-23T01:30:00Z,36.451032,6.333636204,3084
3/22/2022 20:45,2022-03-23T01:45:00Z,36.435792,6.309606619,3084
3/22/2022 21:00,2022-03-23T02:00:00Z,36.451032,6.333636204,3084
3/22/2022 21:15,2022-03-23T02:15:00Z,36.402264,6.257026919,3084
3/22/2022 21:30,2022-03-23T02:30:00Z,36.429696,6.300017527,3084
3/22/2022 21:45,2022-03-23T02:45:00Z,36.4236,6.290441407,3084
3/22/2022 22:00,2022-03-23T03:00:00Z,36.475416,6.372252978,3084
3/22/2022 22:15,2022-03-23T03:15:00Z,36.615624,6.598393907,3084
3/22/2022 22:30,2022-03-23T03:30:00Z,36.841176,6.977197787,3084
3/22/2022 22:45,2022-03-23T03:45:00Z,37.036248,7.320291662,3084
3/22/2022 23:00,2022-03-23T04:00:00Z,37.228272,7.672608295,3084
3/22/2022 23:15,2022-03-23T04:15:00Z,37.600128,8.3980503,3084
3/22/2022 23:30,2022-03-23T04:30:00Z,37.84092,8.899765923,3084
3/22/2022 23:45,2022-03-23T04:45:00Z,37.956744,9.150463558,3084
NA,2022-03-23T05:00:00Z,NA,NA,3084
3/23/2022 0:15,2022-03-23T05:15:00Z,38.84676,11.29637914,3084
3/23/2022 0:30,2022-03-23T05:30:00Z,41.617392,21.13028614,3084
3/23/2022 0:45,2022-03-23T05:45:00Z,46.853856,62.05254575,3084
3/23/2022 1:00,2022-03-23T06:00:00Z,52.620672,178.2312711,3084
NA,2022-03-23T06:15:00Z,NA,NA,3518
NA,2022-03-23T06:30:00Z,NA,NA,3518
NA,2022-03-23T06:45:00Z,NA,NA,3518
NA,2022-03-23T07:00:00Z,NA,NA,3518
NA,2022-03-23T07:15:00Z,NA,NA,3518
NA,2022-03-23T07:30:00Z,NA,NA,3518
NA,2022-03-23T07:45:00Z,NA,NA,3518
NA,2022-03-23T08:00:00Z,NA,NA,3518
NA,2022-03-23T08:15:00Z,NA,NA,3518
NA,2022-03-23T08:30:00Z,NA,NA,3518
NA,2022-03-23T08:45:00Z,NA,NA,3518
NA,2022-03-23T09:00:00Z,NA,NA,3518
NA,2022-03-23T09:15:00Z,NA,NA,3518
NA,2022-03-23T09:30:00Z,NA,NA,3518
NA,2022-03-23T09:45:00Z,NA,NA,3518
NA,2022-03-23T10:00:00Z,NA,NA,3518
NA,2022-03-23T10:15:00Z,NA,NA,3518
NA,2022-03-23T10:30:00Z,NA,NA,3518
NA,2022-03-23T10:45:00Z,NA,NA,3518
NA,2022-03-23T11:00:00Z,NA,NA,3518
NA,2022-03-23T11:15:00Z,NA,NA,3518
NA,2022-03-23T11:30:00Z,NA,NA,3518
NA,2022-03-23T11:45:00Z,NA,NA,3518
NA,2022-03-23T12:00:00Z,NA,NA,3518
NA,2022-03-23T12:15:00Z,NA,NA,3518
NA,2022-03-23T12:30:00Z,NA,NA,3518
NA,2022-03-23T12:45:00Z,NA,NA,3518
NA,2022-03-23T13:00:00Z,NA,NA,3518
NA,2022-03-23T13:15:00Z,NA,NA,3518
NA,2022-03-23T13:30:00Z,NA,NA,3518
NA,2022-03-23T13:45:00Z,NA,NA,3518
NA,2022-03-23T14:00:00Z,NA,NA,3518
NA,2022-03-23T14:15:00Z,NA,NA,3518
NA,2022-03-23T14:30:00Z,NA,NA,3518
NA,2022-03-23T14:45:00Z,NA,NA,3518
NA,2022-03-23T15:00:00Z,NA,NA,3518
NA,2022-03-23T15:15:00Z,NA,NA,3518
NA,2022-03-23T15:30:00Z,NA,NA,3518
NA,2022-03-23T15:45:00Z,NA,NA,3518
NA,2022-03-23T16:00:00Z,NA,NA,3518
NA,2022-03-23T16:15:00Z,NA,NA,3518
NA,2022-03-23T16:30:00Z,NA,NA,3518
NA,2022-03-23T16:45:00Z,NA,NA,3518
NA,2022-03-23T17:00:00Z,NA,NA,3518
NA,2022-03-23T17:15:00Z,NA,NA,3518
NA,2022-03-23T17:30:00Z,NA,NA,3518
NA,2022-03-23T17:45:00Z,NA,NA,3518
NA,2022-03-23T18:00:00Z,NA,NA,3518
NA,2022-03-23T18:15:00Z,NA,NA,3518
NA,2022-03-23T18:30:00Z,NA,NA,3518
3/23/2022 13:45,2022-03-23T18:45:00Z,55.61076,294.5508624,3518
3/23/2022 14:00,2022-03-23T19:00:00Z,55.418736,285.433888,3518
3/23/2022 14:15,2022-03-23T19:15:00Z,55.141368,272.7082167,3518
3/23/2022 14:30,2022-03-23T19:30:00Z,54.81828,258.5234624,3518
3/23/2022 14:45,2022-03-23T19:45:00Z,54.653688,251.5529186,3518
3/23/2022 15:00,2022-03-23T20:00:00Z,54.455568,243.38464,3518
3/23/2022 15:15,2022-03-23T20:15:00Z,54.233064,234.4931732,3518
3/23/2022 15:30,2022-03-23T20:30:00Z,53.967888,224.2748952,3518
3/23/2022 15:45,2022-03-23T20:45:00Z,53.708808,214.6761987,3518
3/23/2022 16:00,2022-03-23T21:00:00Z,53.58384,210.1783436,3518
3/23/2022 16:15,2022-03-23T21:15:00Z,53.4162,204.2764117,3518
3/23/2022 16:30,2022-03-23T21:30:00Z,53.29428,200.0772156,3518
3/23/2022 16:45,2022-03-23T21:45:00Z,53.071776,192.6112907,3518
3/23/2022 17:00,2022-03-23T22:00:00Z,52.91328,187.4453674,3518
3/23/2022 17:15,2022-03-23T22:15:00Z,52.763928,182.6907029,3518
3/23/2022 17:30,2022-03-23T22:30:00Z,52.550568,176.0845115,3518
3/23/2022 17:45,2022-03-23T22:45:00Z,52.389024,171.2250013,3518
3/23/2022 18:00,2022-03-23T23:00:00Z,52.264056,167.5480224,3518
3/23/2022 18:15,2022-03-23T23:15:00Z,52.148232,164.2030152,3518
3/23/2022 18:30,2022-03-23T23:30:00Z,51.925728,157.9434033,3518
